ReservationID,GuestID,BookingTime,PartySize,Channel,TableID,Status,CheckInTime
R07029,G2333,20-06-2025 18:50,4,App,T17,Cancelled,NULL
R07030,G1388,17-06-2025 22:47,5,Phone,T02,Confirmed,17-06-2025 22:47
R07031,G1416,21-06-2025 20:57,7,Phone,T09,Confirmed,21-06-2025 20:52
R07032,G1143,17-01-2025 18:43,2,Web,T08,Confirmed,17-01-2025 18:42
R07033,G2565,05-02-2025 13:34,6,Web,T10,Confirmed,05-02-2025 13:31
R07034,G2534,18-03-2025 21:27,4,App,T18,Confirmed,18-03-2025 21:25
R07035,G0055,18-04-2025 20:38,4,App,T02,Confirmed,18-04-2025 20:31
R07036,G2076,03-02-2025 18:48,6,App,T02,Confirmed,03-02-2025 18:42
R07037,G0694,20-06-2025 14:40,8,Web,T01,Confirmed,20-06-2025 14:40
R07038,G1680,15-03-2025 20:56,3,App,T05,No-Show,NULL
R07039,G2153,01-03-2025 19:05,5,App,T16,No-Show,NULL
R07040,G1080,20-03-2025 22:12,1,Kiosk,T20,No-Show,NULL
R07041,G1015,25-01-2025 22:11,6,App,T20,Confirmed,25-01-2025 22:02
R07042,G0279,13-01-2025 16:45,3,App,T12,No-Show,NULL
R07043,G1887,06-04-2025 19:30,4,Web,T19,No-Show,NULL
R07044,G0388,15-05-2025 20:53,4,Kiosk,T06,Cancelled,NULL
R07045,G0461,02-01-2025 21:22,8,Kiosk,T11,Confirmed,02-01-2025 21:20
R07046,G1040,04-01-2025 11:12,2,Phone,T06,Confirmed,04-01-2025 11:02
R07047,G1081,19-04-2025 10:11,1,Kiosk,T06,No-Show,NULL
R07048,G1386,21-04-2025 15:48,7,Kiosk,T06,No-Show,NULL
R07049,G2916,23-04-2025 13:54,1,Phone,T10,Confirmed,23-04-2025 13:46
R07050,G0596,20-01-2025 12:46,2,Web,T20,Confirmed,20-01-2025 12:36
R07051,G2909,10-01-2025 14:59,6,Web,T08,Confirmed,10-01-2025 14:54
R07052,G0789,20-03-2025 19:54,2,Phone,T09,Confirmed,20-03-2025 19:54
R07053,G0786,22-06-2025 19:20,2,Phone,T02,Confirmed,22-06-2025 19:18
R07054,G0265,27-02-2025 13:56,1,Kiosk,T09,Confirmed,27-02-2025 13:50
R07055,G1149,02-04-2025 17:33,1,Web,T15,Confirmed,02-04-2025 17:27
R07056,G0043,25-06-2025 17:01,4,Phone,T12,Confirmed,25-06-2025 16:51
R07057,G1138,26-02-2025 12:30,8,Phone,T07,No-Show,NULL
R07058,G1594,01-03-2025 19:15,5,App,T11,Confirmed,01-03-2025 19:07
R07059,G0880,02-02-2025 18:16,7,Phone,T13,Confirmed,02-02-2025 18:16
R07060,G2869,02-05-2025 16:55,3,Kiosk,T05,Confirmed,02-05-2025 16:46
R07061,G1105,23-02-2025 22:11,2,App,T05,Confirmed,23-02-2025 22:07
R07062,G0180,20-05-2025 18:57,5,Web,T06,Confirmed,20-05-2025 18:56
R07063,G2251,02-01-2025 20:10,1,Phone,T20,Confirmed,02-01-2025 20:03
R07064,G1469,30-05-2025 15:46,2,App,T19,Confirmed,30-05-2025 15:41
R07065,G2475,25-05-2025 13:56,5,Web,T09,Cancelled,NULL
R07066,G2849,15-04-2025 10:14,7,App,T12,Confirmed,15-04-2025 10:14
R07067,G1435,03-04-2025 21:35,8,Web,T20,Confirmed,03-04-2025 21:31
R07068,G0777,24-01-2025 16:39,8,Kiosk,T12,Confirmed,24-01-2025 16:31
R07069,G1430,08-06-2025 19:41,7,Web,T13,Confirmed,08-06-2025 19:33
R07070,G1129,08-02-2025 13:19,8,Phone,T07,Confirmed,08-02-2025 13:17
R07071,G2371,14-06-2025 14:33,1,Kiosk,T10,No-Show,NULL
R07072,G2530,07-04-2025 16:18,4,Kiosk,T01,Confirmed,07-04-2025 16:17
R07073,G0210,15-04-2025 14:33,1,App,T08,Confirmed,15-04-2025 14:33
R07074,G2646,22-02-2025 14:47,8,Kiosk,T01,Confirmed,22-02-2025 14:44
R07075,G2957,07-03-2025 15:13,1,Web,T18,Confirmed,07-03-2025 15:07
R07076,G1406,01-04-2025 16:08,6,Phone,T13,Confirmed,01-04-2025 16:02
R07077,G0665,11-01-2025 16:11,3,App,T18,No-Show,NULL
R07078,G1124,03-01-2025 10:18,5,Web,T09,Cancelled,NULL
R07079,G1061,24-01-2025 15:46,7,App,T17,Confirmed,24-01-2025 15:37
R07080,G2342,07-03-2025 18:55,7,Web,T01,Confirmed,07-03-2025 18:47
R07081,G0167,03-04-2025 22:43,1,Kiosk,T19,Cancelled,NULL
R07082,G2464,10-04-2025 15:25,7,App,T07,No-Show,NULL
R07083,G2771,18-05-2025 14:32,7,App,T20,Confirmed,18-05-2025 14:30
R07084,G1909,27-04-2025 10:26,2,Kiosk,T10,No-Show,NULL
R07085,G2788,15-03-2025 15:41,8,Web,T15,Confirmed,15-03-2025 15:35
R07086,G0105,22-04-2025 16:10,2,Kiosk,T14,Cancelled,NULL
R07087,G1063,31-05-2025 17:51,1,App,T06,Cancelled,NULL
R07088,G2303,05-03-2025 20:19,5,Kiosk,T12,Confirmed,05-03-2025 20:10
R07089,G2692,10-05-2025 11:27,5,App,T19,Confirmed,10-05-2025 11:27
R07090,G0219,06-02-2025 19:39,7,Kiosk,T15,Confirmed,06-02-2025 19:30
R07091,G0206,11-02-2025 22:47,4,App,T20,No-Show,NULL
R07092,G1227,30-01-2025 20:59,6,Web,T08,Confirmed,30-01-2025 20:56
R07093,G1242,22-01-2025 16:07,8,Phone,T16,No-Show,NULL
R07094,G0762,25-03-2025 13:13,2,App,T06,No-Show,NULL
R07095,G1800,28-05-2025 12:29,6,Phone,T02,Confirmed,28-05-2025 12:28
R07096,G0650,20-06-2025 21:09,3,Phone,T09,Confirmed,20-06-2025 21:01
R07097,G0940,25-04-2025 18:06,3,Web,T05,Confirmed,25-04-2025 17:57
R07098,G1927,23-01-2025 16:24,5,Web,T06,Confirmed,23-01-2025 16:23
R07099,G2829,09-03-2025 19:27,8,Phone,T14,No-Show,NULL
R07100,G1811,15-01-2025 14:40,3,Phone,T07,No-Show,NULL
R07101,G2420,17-06-2025 20:17,7,Web,T16,Confirmed,17-06-2025 20:14
R07102,G0921,03-06-2025 19:31,5,Kiosk,T11,Confirmed,03-06-2025 19:30
R07103,G1392,09-04-2025 17:41,3,Phone,T14,No-Show,NULL
R07104,G2207,07-03-2025 12:51,1,Kiosk,T02,Cancelled,NULL
R07105,G1605,22-01-2025 11:14,7,App,T15,Confirmed,22-01-2025 11:13
R07106,G0546,22-06-2025 10:59,4,App,T20,Confirmed,22-06-2025 10:56
R07107,G1471,09-01-2025 13:41,6,Phone,T11,Confirmed,09-01-2025 13:37
R07108,G0635,01-02-2025 20:59,7,Web,T09,Confirmed,01-02-2025 20:49
R07109,G0136,30-05-2025 12:54,3,App,T05,Cancelled,NULL
R07110,G0901,09-01-2025 11:24,4,Web,T02,Confirmed,09-01-2025 11:18
R07111,G2664,18-04-2025 19:35,2,Web,T06,No-Show,NULL
R07112,G0849,06-05-2025 13:43,1,Kiosk,T15,Confirmed,06-05-2025 13:38
R07113,G0420,09-01-2025 13:30,1,Kiosk,T11,No-Show,NULL
R07114,G2549,15-01-2025 15:47,3,Kiosk,T10,Confirmed,15-01-2025 15:42
R07115,G2618,03-02-2025 16:08,1,Web,T13,Confirmed,03-02-2025 15:59
R07116,G0167,28-02-2025 12:30,7,Kiosk,T17,Confirmed,28-02-2025 12:23
R07117,G1788,16-05-2025 15:22,7,Kiosk,T03,Confirmed,16-05-2025 15:13
R07118,G1454,28-03-2025 18:25,5,Kiosk,T15,Confirmed,28-03-2025 18:17
R07119,G2675,29-06-2025 20:48,6,Kiosk,T12,Confirmed,29-06-2025 20:41
R07120,G1334,13-03-2025 10:02,4,App,T03,Confirmed,13-03-2025 10:00
R07121,G2314,27-03-2025 12:39,5,Web,T02,Confirmed,27-03-2025 12:29
R07122,G2620,08-01-2025 22:33,1,Phone,T17,Confirmed,08-01-2025 22:26
R07123,G1852,07-06-2025 17:48,4,Kiosk,T06,Confirmed,07-06-2025 17:44
R07124,G1022,04-02-2025 22:36,4,Phone,T05,Confirmed,04-02-2025 22:28
R07125,G2341,10-06-2025 16:51,1,Web,T10,Confirmed,10-06-2025 16:47
R07126,G0099,01-06-2025 20:23,7,Web,T19,Confirmed,01-06-2025 20:15
R07127,G2665,05-04-2025 19:10,6,Phone,T18,Confirmed,05-04-2025 19:05
R07128,G2928,07-01-2025 15:25,3,Kiosk,T08,Confirmed,07-01-2025 15:24
R07129,G1033,28-01-2025 17:23,4,Web,T11,No-Show,NULL
R07130,G1208,05-03-2025 14:35,6,Kiosk,T04,Cancelled,NULL
R07131,G2088,11-01-2025 16:32,7,Web,T07,No-Show,NULL
R07132,G0107,30-04-2025 15:08,6,App,T08,No-Show,NULL
R07133,G1720,25-06-2025 15:58,4,Kiosk,T20,Confirmed,25-06-2025 15:53
R07134,G1423,26-04-2025 22:26,6,Kiosk,T18,Cancelled,NULL
R07135,G0736,04-04-2025 17:06,5,App,T13,No-Show,NULL
R07136,G0477,08-04-2025 13:26,1,Kiosk,T16,Confirmed,08-04-2025 13:26
R07137,G0883,08-06-2025 11:55,6,Web,T08,Confirmed,08-06-2025 11:47
R07138,G0187,13-01-2025 20:38,3,Web,T18,Cancelled,NULL
R07139,G1181,21-01-2025 21:51,8,Kiosk,T06,Confirmed,21-01-2025 21:48
R07140,G0717,23-02-2025 22:57,2,Phone,T19,Confirmed,23-02-2025 22:49
R07141,G0706,13-05-2025 10:40,4,App,T02,Cancelled,NULL
R07142,G0268,08-02-2025 15:59,1,Phone,T20,Confirmed,08-02-2025 15:49
R07143,G0135,21-03-2025 13:59,1,Phone,T04,Confirmed,21-03-2025 13:55
R07144,G1817,17-03-2025 10:29,1,Phone,T17,Confirmed,17-03-2025 10:25
R07145,G2155,16-03-2025 20:45,1,Web,T13,No-Show,NULL
R07146,G0929,06-04-2025 21:42,5,Phone,T17,Confirmed,06-04-2025 21:34
R07147,G1182,19-04-2025 14:49,6,Web,T02,Confirmed,19-04-2025 14:49
R07148,G0912,01-04-2025 19:09,5,App,T07,Confirmed,01-04-2025 19:01
R07149,G0868,09-03-2025 10:13,3,Phone,T16,Confirmed,09-03-2025 10:03
R07150,G0911,26-03-2025 17:55,4,App,T07,No-Show,NULL
R07151,G0446,14-05-2025 16:44,6,Phone,T09,Confirmed,14-05-2025 16:40
R07152,G1936,28-06-2025 16:51,5,Web,T10,Confirmed,28-06-2025 16:43
R07153,G1743,13-06-2025 17:03,2,Kiosk,T08,Confirmed,13-06-2025 16:58
R07154,G0788,01-05-2025 22:55,5,App,T02,Confirmed,01-05-2025 22:53
R07155,G1259,07-02-2025 17:58,5,App,T12,Confirmed,07-02-2025 17:53
R07156,G0536,01-05-2025 12:19,3,Kiosk,T19,No-Show,NULL
R07157,G2923,18-03-2025 12:03,1,Kiosk,T06,Cancelled,NULL
R07158,G0509,11-04-2025 10:11,1,App,T08,Confirmed,11-04-2025 10:11
R07159,G2293,05-05-2025 18:43,4,Web,T19,No-Show,NULL
R07160,G1662,02-03-2025 18:17,8,Web,T15,Confirmed,02-03-2025 18:08
R07161,G1546,05-06-2025 12:58,2,Kiosk,T09,Confirmed,05-06-2025 12:57
R07162,G1506,08-05-2025 22:47,2,Kiosk,T12,No-Show,NULL
R07163,G1419,14-03-2025 10:00,2,Web,T13,Cancelled,NULL
R07164,G0412,25-05-2025 15:29,4,Phone,T19,Confirmed,25-05-2025 15:23
R07165,G0577,13-04-2025 20:12,6,Web,T01,Cancelled,NULL
R07166,G0046,20-04-2025 13:29,7,Phone,T17,Confirmed,20-04-2025 13:28
R07167,G2692,21-01-2025 17:09,4,Phone,T06,Confirmed,21-01-2025 17:02
R07168,G0462,16-03-2025 12:36,1,App,T11,Confirmed,16-03-2025 12:36
R07169,G0109,20-03-2025 12:40,3,Kiosk,T16,No-Show,NULL
R07170,G0068,21-02-2025 14:21,6,Phone,T12,Confirmed,21-02-2025 14:13
R07171,G2460,24-01-2025 20:36,1,Phone,T17,Confirmed,24-01-2025 20:28
R07172,G2621,15-06-2025 18:14,6,App,T06,Confirmed,15-06-2025 18:07
R07173,G2833,26-01-2025 18:29,2,Kiosk,T17,Confirmed,26-01-2025 18:23
R07174,G1046,23-04-2025 18:03,6,App,T16,Confirmed,23-04-2025 17:57
R07175,G0641,26-02-2025 21:55,1,Phone,T02,Confirmed,26-02-2025 21:55
R07176,G2565,21-03-2025 18:38,6,Phone,T08,Cancelled,NULL
R07177,G1677,19-03-2025 22:30,3,App,T02,Confirmed,19-03-2025 22:23
R07178,G1118,17-02-2025 20:15,5,Phone,T06,Confirmed,17-02-2025 20:09
R07179,G0766,13-04-2025 15:56,1,Phone,T16,No-Show,NULL
R07180,G0879,23-06-2025 13:56,5,Web,T17,Confirmed,23-06-2025 13:53
R07181,G2660,24-01-2025 19:38,7,Phone,T12,Confirmed,24-01-2025 19:36
R07182,G1061,07-06-2025 16:59,6,Kiosk,T09,Confirmed,07-06-2025 16:56
R07183,G0798,17-02-2025 22:20,7,Kiosk,T19,Confirmed,17-02-2025 22:18
R07184,G1360,16-06-2025 12:00,7,Phone,T03,Confirmed,16-06-2025 11:55
R07185,G1352,01-05-2025 10:04,1,Phone,T10,No-Show,NULL
R07186,G1855,29-03-2025 13:59,4,Phone,T02,No-Show,NULL
R07187,G1349,05-05-2025 12:44,1,App,T07,Cancelled,NULL
R07188,G0620,25-02-2025 14:23,1,Kiosk,T20,Confirmed,25-02-2025 14:23
R07189,G2262,26-04-2025 22:04,3,Web,T13,Confirmed,26-04-2025 21:54
R07190,G0613,11-01-2025 11:56,1,Phone,T11,Confirmed,11-01-2025 11:50
R07191,G0003,11-05-2025 12:44,4,Web,T01,Confirmed,11-05-2025 12:43
R07192,G2099,14-05-2025 20:39,6,Phone,T05,Confirmed,14-05-2025 20:36
R07193,G1713,23-01-2025 17:04,3,Phone,T14,Confirmed,23-01-2025 16:56
R07194,G1836,02-06-2025 12:52,6,App,T11,Confirmed,02-06-2025 12:50
R07195,G1469,20-02-2025 12:05,7,Web,T04,Confirmed,20-02-2025 12:01
R07196,G1936,05-06-2025 20:46,6,App,T07,Confirmed,05-06-2025 20:36
R07197,G0041,05-03-2025 17:45,7,Phone,T11,No-Show,NULL
R07198,G2907,19-03-2025 12:44,5,Kiosk,T17,No-Show,NULL
R07199,G2546,30-06-2025 10:34,3,Kiosk,T12,Confirmed,30-06-2025 10:34
R07200,G1387,03-01-2025 17:27,3,App,T11,Confirmed,03-01-2025 17:26
R07201,G2713,27-02-2025 19:57,7,App,T06,Confirmed,27-02-2025 19:57
R07202,G2267,17-02-2025 17:00,5,Web,T10,Cancelled,NULL
R07203,G1697,14-05-2025 20:44,4,Kiosk,T04,Confirmed,14-05-2025 20:43
R07204,G1277,07-03-2025 15:25,1,Kiosk,T07,Confirmed,07-03-2025 15:23
R07205,G0444,16-05-2025 10:16,8,Web,T14,Confirmed,16-05-2025 10:14
R07206,G1922,10-02-2025 11:13,4,Web,T20,Cancelled,NULL
R07207,G1646,31-01-2025 15:47,5,Kiosk,T16,Confirmed,31-01-2025 15:39
R07208,G1820,26-06-2025 17:04,4,Phone,T08,Confirmed,26-06-2025 16:55
R07209,G1980,01-02-2025 22:58,5,App,T07,Confirmed,01-02-2025 22:51
R07210,G1355,27-05-2025 18:01,7,App,T16,Confirmed,27-05-2025 17:52
R07211,G2221,17-02-2025 22:34,5,App,T19,Confirmed,17-02-2025 22:24
R07212,G1440,08-06-2025 15:25,7,Web,T16,Confirmed,08-06-2025 15:24
R07213,G0214,27-02-2025 16:44,1,Web,T01,Confirmed,27-02-2025 16:35
R07214,G2912,31-05-2025 22:39,1,Phone,T06,Confirmed,31-05-2025 22:30
R07215,G2746,02-03-2025 22:46,5,App,T16,Confirmed,02-03-2025 22:46
R07216,G0735,18-04-2025 18:36,6,Kiosk,T20,Confirmed,18-04-2025 18:28
R07217,G2272,08-04-2025 18:19,3,Kiosk,T06,Confirmed,08-04-2025 18:15
R07218,G1780,25-03-2025 15:15,2,Web,T18,Confirmed,25-03-2025 15:14
R07219,G0641,18-01-2025 16:43,8,App,T14,Confirmed,18-01-2025 16:35
R07220,G0378,11-04-2025 12:03,7,Phone,T04,Cancelled,NULL
R07221,G0682,21-05-2025 12:24,6,Phone,T13,Confirmed,21-05-2025 12:14
R07222,G2580,18-03-2025 22:27,6,Kiosk,T04,No-Show,NULL
R07223,G2547,22-05-2025 12:19,7,App,T12,Confirmed,22-05-2025 12:19
R07224,G1770,16-01-2025 17:45,4,App,T01,Confirmed,16-01-2025 17:37
R07225,G2952,14-05-2025 16:21,1,Web,T08,Confirmed,14-05-2025 16:11
R07226,G0495,13-05-2025 19:27,8,Web,T20,Confirmed,13-05-2025 19:25
R07227,G0694,19-04-2025 22:00,2,Phone,T13,Confirmed,19-04-2025 21:58
R07228,G0365,02-01-2025 18:04,1,Kiosk,T13,Confirmed,02-01-2025 17:58
R07229,G0185,11-05-2025 18:08,7,Phone,T13,Cancelled,NULL
R07230,G1415,28-01-2025 15:44,6,App,T13,Confirmed,28-01-2025 15:38
R07231,G0558,15-04-2025 12:38,5,Phone,T08,No-Show,NULL
R07232,G2097,26-04-2025 21:54,8,Web,T10,Confirmed,26-04-2025 21:44
R07233,G0770,07-03-2025 20:30,3,App,T04,Confirmed,07-03-2025 20:24
R07234,G1893,19-04-2025 14:40,6,Phone,T08,Confirmed,19-04-2025 14:33
R07235,G1249,13-02-2025 12:59,5,Kiosk,T04,Confirmed,13-02-2025 12:55
R07236,G1249,08-02-2025 15:07,2,Phone,T06,Confirmed,08-02-2025 14:58
R07237,G1982,30-05-2025 12:43,1,Phone,T03,No-Show,NULL
R07238,G1815,21-02-2025 13:04,4,Phone,T04,Confirmed,21-02-2025 12:57
R07239,G2291,05-03-2025 13:44,1,Web,T15,No-Show,NULL
R07240,G0869,22-01-2025 11:31,3,Kiosk,T06,Confirmed,22-01-2025 11:22
R07241,G2347,04-06-2025 22:04,6,Kiosk,T12,Confirmed,04-06-2025 21:58
R07242,G0716,01-01-2025 21:56,1,Kiosk,T03,No-Show,NULL
R07243,G1150,07-01-2025 13:28,8,App,T11,No-Show,NULL
R07244,G0459,27-05-2025 22:29,3,Phone,T15,Confirmed,27-05-2025 22:19
R07245,G1460,29-04-2025 10:18,7,Web,T14,Confirmed,29-04-2025 10:09
R07246,G2273,30-05-2025 22:31,3,Web,T11,Confirmed,30-05-2025 22:21
R07247,G0439,03-04-2025 15:26,5,Phone,T02,Confirmed,03-04-2025 15:25
R07248,G2439,29-05-2025 14:20,3,Phone,T17,Confirmed,29-05-2025 14:18
R07249,G1996,26-06-2025 12:17,1,Web,T16,Confirmed,26-06-2025 12:16
R07250,G1659,26-02-2025 15:23,3,Web,T02,Confirmed,26-02-2025 15:20
R07251,G2583,17-06-2025 21:23,4,Kiosk,T20,Confirmed,17-06-2025 21:23
R07252,G2384,09-01-2025 18:45,3,Phone,T19,Confirmed,09-01-2025 18:43
R07253,G0206,14-03-2025 10:09,1,Phone,T10,Confirmed,14-03-2025 10:09
R07254,G2671,11-03-2025 17:26,2,Kiosk,T16,Confirmed,11-03-2025 17:26
R07255,G2489,24-01-2025 10:26,5,Kiosk,T04,Confirmed,24-01-2025 10:26
R07256,G0405,21-04-2025 21:14,8,Kiosk,T18,No-Show,NULL
R07257,G2732,07-06-2025 12:57,7,App,T13,Confirmed,07-06-2025 12:52
R07258,G2608,30-05-2025 20:21,3,App,T13,No-Show,NULL
R07259,G0732,27-05-2025 17:20,5,Phone,T17,No-Show,NULL
R07260,G0972,07-04-2025 16:30,5,App,T10,Confirmed,07-04-2025 16:25
R07261,G0524,07-02-2025 21:07,1,Kiosk,T07,Confirmed,07-02-2025 21:07
R07262,G1970,28-01-2025 19:45,1,Web,T11,Confirmed,28-01-2025 19:45
R07263,G0296,22-06-2025 17:15,5,Web,T10,Cancelled,NULL
R07264,G0734,19-01-2025 21:12,5,Kiosk,T18,Confirmed,19-01-2025 21:06
R07265,G2974,22-04-2025 15:42,5,Web,T02,Confirmed,22-04-2025 15:33
R07266,G0491,16-04-2025 16:20,1,Phone,T05,Confirmed,16-04-2025 16:12
R07267,G0290,28-03-2025 10:52,8,Web,T03,Confirmed,28-03-2025 10:47
R07268,G1342,01-01-2025 14:58,1,Web,T20,Confirmed,01-01-2025 14:55
R07269,G0353,26-06-2025 22:25,5,Web,T08,Cancelled,NULL
R07270,G0901,11-05-2025 21:20,5,Kiosk,T05,Confirmed,11-05-2025 21:19
R07271,G2429,04-05-2025 14:58,5,Kiosk,T14,Confirmed,04-05-2025 14:55
R07272,G0335,10-06-2025 19:25,4,App,T06,Confirmed,10-06-2025 19:17
R07273,G2986,25-04-2025 14:48,4,Web,T17,Confirmed,25-04-2025 14:40
R07274,G0819,04-05-2025 12:42,5,Kiosk,T17,Confirmed,04-05-2025 12:34
R07275,G1366,22-04-2025 15:38,1,App,T08,Confirmed,22-04-2025 15:29
R07276,G1991,10-01-2025 18:19,2,Web,T13,Confirmed,10-01-2025 18:16
R07277,G0581,03-06-2025 21:16,1,Phone,T02,Confirmed,03-06-2025 21:08
R07278,G1892,22-06-2025 15:24,5,Phone,T18,Confirmed,22-06-2025 15:14
R07279,G2433,18-03-2025 11:44,1,Web,T18,Confirmed,18-03-2025 11:40
R07280,G2527,25-01-2025 15:58,4,Phone,T09,No-Show,NULL
R07281,G0320,14-03-2025 17:38,5,Phone,T20,No-Show,NULL
R07282,G2763,01-03-2025 15:06,7,Web,T11,Confirmed,01-03-2025 15:05
R07283,G2930,02-06-2025 21:21,6,Web,T19,Confirmed,02-06-2025 21:17
R07284,G1341,19-03-2025 18:45,6,App,T18,Confirmed,19-03-2025 18:44
R07285,G0634,07-04-2025 13:03,2,App,T09,Confirmed,07-04-2025 12:53
R07286,G1272,05-06-2025 17:48,8,Web,T07,Cancelled,NULL
R07287,G0901,23-03-2025 12:44,1,Kiosk,T20,Confirmed,23-03-2025 12:40
R07288,G1406,28-03-2025 17:59,7,Web,T16,Confirmed,28-03-2025 17:53
R07289,G2559,06-01-2025 11:27,5,Phone,T20,No-Show,NULL
R07290,G0352,15-06-2025 14:43,5,Phone,T18,Confirmed,15-06-2025 14:36
R07291,G1548,22-03-2025 19:22,7,Web,T14,No-Show,NULL
R07292,G0644,30-05-2025 16:07,5,App,T05,No-Show,NULL
R07293,G2155,19-01-2025 11:01,6,Phone,T14,Confirmed,19-01-2025 10:53
R07294,G0295,11-04-2025 14:38,5,App,T15,Confirmed,11-04-2025 14:30
R07295,G1361,29-03-2025 16:41,5,App,T18,Confirmed,29-03-2025 16:36
R07296,G2097,15-06-2025 15:13,1,Web,T12,Confirmed,15-06-2025 15:12
R07297,G1493,11-02-2025 15:49,5,Web,T03,No-Show,NULL
R07298,G2970,27-05-2025 11:25,4,App,T14,No-Show,NULL
R07299,G1701,24-06-2025 11:13,4,Kiosk,T01,Confirmed,24-06-2025 11:09
R07300,G2235,19-06-2025 17:23,2,Web,T20,Confirmed,19-06-2025 17:14
R07301,G1380,14-03-2025 10:34,4,Kiosk,T20,No-Show,NULL
R07302,G1418,10-01-2025 22:24,3,Kiosk,T19,No-Show,NULL
R07303,G0992,08-01-2025 11:12,2,Phone,T14,Confirmed,08-01-2025 11:02
R07304,G0400,09-03-2025 18:43,8,Web,T02,Confirmed,09-03-2025 18:37
R07305,G1760,06-06-2025 14:06,2,App,T04,Confirmed,06-06-2025 13:57
R07306,G0525,15-02-2025 13:31,7,Web,T10,Cancelled,NULL
R07307,G0921,18-03-2025 20:36,6,Kiosk,T16,Confirmed,18-03-2025 20:35
R07308,G2321,16-06-2025 21:11,7,Phone,T17,Confirmed,16-06-2025 21:10
R07309,G2954,07-06-2025 19:46,7,Web,T02,Confirmed,07-06-2025 19:37
R07310,G1633,12-06-2025 20:29,4,Web,T03,Cancelled,NULL
R07311,G0107,06-03-2025 14:44,5,Phone,T13,Confirmed,06-03-2025 14:44
R07312,G0010,02-05-2025 19:05,5,Kiosk,T15,Confirmed,02-05-2025 18:58
R07313,G1929,19-04-2025 14:48,6,App,T18,Confirmed,19-04-2025 14:46
R07314,G2378,12-01-2025 17:35,4,Web,T16,Confirmed,12-01-2025 17:25
R07315,G0501,23-02-2025 15:41,5,App,T17,Confirmed,23-02-2025 15:34
R07316,G0306,06-02-2025 21:33,6,Kiosk,T04,No-Show,NULL
R07317,G2620,09-01-2025 16:42,5,App,T10,Confirmed,09-01-2025 16:33
R07318,G0313,25-03-2025 11:20,1,Web,T14,No-Show,NULL
R07319,G1487,05-06-2025 15:13,1,Kiosk,T06,No-Show,NULL
R07320,G2408,17-04-2025 19:47,2,Phone,T02,Confirmed,17-04-2025 19:43
R07321,G2399,28-02-2025 19:27,8,Kiosk,T11,Confirmed,28-02-2025 19:23
R07322,G0035,20-02-2025 11:09,7,Phone,T19,Confirmed,20-02-2025 11:04
R07323,G2590,18-03-2025 17:31,7,Web,T19,No-Show,NULL
R07324,G2306,25-01-2025 18:28,3,Phone,T13,Confirmed,25-01-2025 18:26
R07325,G1954,17-02-2025 19:53,8,Phone,T17,Cancelled,NULL
R07326,G2629,05-06-2025 22:46,5,Web,T17,Cancelled,NULL
R07327,G0768,04-05-2025 10:05,6,Kiosk,T20,Confirmed,04-05-2025 10:00
R07328,G1365,10-01-2025 18:03,7,Web,T10,Confirmed,10-01-2025 18:00
R07329,G1846,28-04-2025 21:03,6,App,T08,Confirmed,28-04-2025 21:01
R07330,G1999,07-04-2025 19:58,4,Web,T13,No-Show,NULL
R07331,G1274,15-04-2025 18:18,3,Kiosk,T10,No-Show,NULL
R07332,G1981,22-02-2025 21:45,1,Kiosk,T04,Confirmed,22-02-2025 21:45
R07333,G1023,09-05-2025 14:46,7,Kiosk,T13,Cancelled,NULL
R07334,G2109,25-02-2025 21:57,1,Phone,T17,Confirmed,25-02-2025 21:57
R07335,G0152,16-03-2025 21:53,2,Web,T10,Confirmed,16-03-2025 21:44
R07336,G1755,24-03-2025 11:51,1,Kiosk,T01,Confirmed,24-03-2025 11:41
R07337,G2648,20-01-2025 14:38,8,Phone,T16,Confirmed,20-01-2025 14:33
R07338,G1204,16-05-2025 11:33,7,App,T19,Confirmed,16-05-2025 11:23
R07339,G1680,17-06-2025 14:00,6,Phone,T02,Confirmed,17-06-2025 13:51
R07340,G1908,16-06-2025 20:02,5,App,T08,Confirmed,16-06-2025 19:55
R07341,G2812,14-05-2025 18:58,1,Kiosk,T11,Confirmed,14-05-2025 18:48
R07342,G2019,28-03-2025 13:48,4,Kiosk,T08,Confirmed,28-03-2025 13:47
R07343,G0254,03-03-2025 14:39,2,Phone,T08,Confirmed,03-03-2025 14:29
R07344,G0919,11-03-2025 10:57,6,Phone,T20,No-Show,NULL
R07345,G2026,07-05-2025 17:06,5,Kiosk,T18,Confirmed,07-05-2025 17:04
R07346,G1923,08-01-2025 14:15,8,Phone,T03,Confirmed,08-01-2025 14:08
R07347,G2772,02-01-2025 19:44,2,Phone,T20,Confirmed,02-01-2025 19:38
R07348,G0992,26-04-2025 14:07,7,Web,T13,No-Show,NULL
R07349,G0032,23-04-2025 19:22,2,Kiosk,T14,Confirmed,23-04-2025 19:13
R07350,G1881,04-01-2025 20:51,5,Kiosk,T10,Cancelled,NULL
R07351,G0489,14-05-2025 10:25,7,App,T15,Confirmed,14-05-2025 10:21
R07352,G2519,18-03-2025 16:13,1,App,T07,No-Show,NULL
R07353,G2770,10-02-2025 13:58,6,Phone,T16,No-Show,NULL
R07354,G2399,07-05-2025 21:55,2,Web,T08,Confirmed,07-05-2025 21:45
R07355,G0257,20-03-2025 17:22,3,Web,T07,Confirmed,20-03-2025 17:18
